state,year,12_17,18_25,26_plus,se_12_17,se_18_25,se_26_plus,rml
Montana,2017,8.803730432920963,25.13241583324708,11.524562149166766,0.9085855578992872,1.8310746560819817,1.0523355468856936,never
Nebraska,2017,5.9965326494480955,18.756427461566677,5.956868297774343,0.7442541269670702,1.702325020546512,0.7250017748268942,never
Nevada,2017,8.819017195416178,25.864329701246007,10.10888014994708,0.9628214771070753,1.9108383171576588,1.0132857969918447,before
New Hampshire,2017,8.637309659218054,28.925890268497355,10.860263733750292,0.9205900295607993,1.9131296449229849,1.0117736220381737,never
New Jersey,2017,5.155557193340118,22.33576488526382,5.119611608164744,0.627884713327507,1.668478094577069,0.6002915685255219,never
New Mexico,2017,9.741938913637348,24.387410238860323,10.185632459688044,1.0484739603299658,1.9064906394373682,1.0101992452620268,never
New York,2017,6.749092200428408,23.346915466351597,7.501459295352385,0.5231262167982152,1.1008613220369736,0.49280686829851705,never
North Carolina,2017,6.042781721249224,19.04237079997996,6.395402197646548,0.6249654940775703,1.4021168093214547,0.6115870243259464,never
North Dakota,2017,4.9853414305086865,14.497258608620006,4.9333981302177135,0.6575322787005876,1.5302126976736203,0.6858206058025155,never
Ohio,2017,6.332678821367945,21.273145787500734,6.82557722268554,0.5407859411031286,1.206328250556673,0.5318714090787576,never
Oklahoma,2017,5.376908283103312,16.802397040435945,5.391199979459762,0.715850375632118,1.596141256303321,0.7196837013292164,never
Oregon,2017,10.345740446210433,33.151787290231034,18.074237849069508,1.073921875236551,2.0097286819032187,1.245023126073402,after
Pennsylvania,2017,5.59477608479164,21.37846519000439,6.4769677229662275,0.5040001272683019,1.170450380541472,0.5331480495404561,never
Rhode Island,2017,9.485241403012957,31.862187509833912,13.505164166048484,0.9943003300271261,2.0369073195638094,1.1926472257849814,never
South Carolina,2017,5.471009913464861,18.382181477515616,4.96927372860297,0.7006134318033095,1.588087186519784,0.6868568382384111,never
South Dakota,2017,5.943999144176185,18.250413176239483,5.3957625489617245,0.7108404806835752,1.6385531105087379,0.7144396668258135,never
Tennessee,2017,5.7455141187732846,19.488123808906447,6.439589864050981,0.6785546729112509,1.768012029648287,0.763680992832074,never
Texas,2017,4.855078828273969,14.62673153783403,4.585482704069329,0.42785374120999525,0.9134750897142223,0.3795860271887058,never
Utah,2017,4.707645925172102,14.714502579985542,4.6348833832231,0.6308986577020801,1.5164778694472714,0.6637338452340287,never
Vermont,2017,10.748200117005698,38.80398871367063,15.90946495442343,1.1361787241822552,2.424273936248504,1.2845310713962845,never
Virginia,2017,5.483254614873704,18.469142045979968,5.28280517935298,0.6078108991365854,1.3143634247723288,0.5652468113946942,never
Washington,2017,8.957638679771328,26.484403425885038,14.27729964123839,0.9599240076637279,1.934708203629828,1.1820517894220235,
West Virginia,2017,5.449387920284783,16.944445690656586,6.444356498593604,0.6943844320040129,1.5612273479256167,0.7531180116730333,never
Wisconsin,2017,5.9073563851627435,18.81624979143973,6.330376259322898,0.719533190336354,1.6421381789432963,0.8005806948400129,never
Wyoming,2017,5.762980197204094,16.495532525658042,5.765837211055426,0.7282718878824594,1.547282561667813,0.7526954857592028,never
